Tanggal & Waktu;ID Struk;Status Pembayaran;ID / Kode Outlet;Outlet;Tipe Penjualan;Kasir;No. Hp Pelanggan;Nama Pelanggan;customer_id;SKU;Nama Produk;Kategori;Jumlah Produk;Harga Produk;Penjualan Kotor;Diskon Produk;Subtotal;Diskon Transaksi;Service Charge;Pajak;Pembulatan;Poin Ditukar;Biaya Admin;Total;Metode Pembayaran;Fee;Pembayaran;Alasan Pembatalan;Catatan Transaksi;Catatan Custom Amount;Pawoon Order No.;Grab Food No.;Partner Reff. Number;Partner Trace No & RRN;Issuer Name;Paid By;Kode Voucher
12-04-2025 19:16:21;8846HKJYN9G7K;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C0532;;Kampung Fried Rice - Pedas;Fried Rice & Noodle;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;ShopeeFood;0;21000;;;;;;8846HKJYN9G7K;;;;
12-04-2025 19:00:27;JGDR3GKLQ78GK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Fettuccine Carbonara;Spaghetti;1;30000;30000;0;52000;0;2600;0;0;0;0;54600;BRI.;0;54600;;;;;;JGDR3GKLQ78GK;;;;
12-04-2025 19:00:27;JGDR3GKLQ78GK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;;;;;;;;;;;;;;;;;JGDR3GKLQ78GK;;;;
12-04-2025 18:55:05;4QBY2P4MDK4MM;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;4QBY2P4MDK4MM;;;;
12-04-2025 18:52:33;GD6YSZM7K4W48;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mie Manajemen Resiko;MEE TIME;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;GD6YSZM7K4W48;;;;
12-04-2025 18:40:29;WP9KCM6RNLRMQ;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kampung Fried Rice - Tidak Pedas;Fried Rice & Noodle;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;Tunai;0;21000;;;;;;WP9KCM6RNLRMQ;;;;
12-04-2025 18:34:17;M8GQHGQY86J86;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Lychee Tea;Tea;1;20000;20000;0;90000;0;4500;0;0;0;0;94500;BRI.;0;94500;;;;;;M8GQHGQY86J86;;;;
12-04-2025 18:34:17;M8GQHGQY86J86;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Chocolate - Ice;Non Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;M8GQHGQY86J86;;;;
12-04-2025 18:34:17;M8GQHGQY86J86;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;French Fries;Light Meal;1;17000;17000;0;;;;;;;;;;;;;;;;;M8GQHGQY86J86;;;;
12-04-2025 18:34:17;M8GQHGQY86J86;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Chicken Teriyaki;Teriyaki Rice;1;35000;35000;0;;;;;;;;;;;;;;;;;M8GQHGQY86J86;;;;
12-04-2025 18:12:27;D84KHVJQM494J;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Chicken Karaage Salad;Salad;1;27000;27000;0;37000;0;1850;0;0;0;0;38850;BRI.;0;38850;;;;;;D84KHVJQM494J;;;;
12-04-2025 18:12:27;D84KHVJQM494J;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mineral Water;Non Coffee;1;10000;10000;0;;;;;;;;;;;;;;;;;D84KHVJQM494J;;;;
12-04-2025 18:07:23;7B4RFJ7KWMBWL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kopi susu diagram - Strong;Coffee;1;20000;20000;0;40000;0;2000;0;0;0;0;42000;BRI.;0;42000;;;;;;7B4RFJ7KWMBWL;;;;
12-04-2025 18:07:23;7B4RFJ7KWMBWL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kampung Fried Rice - Sedang;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;7B4RFJ7KWMBWL;;;;
12-04-2025 18:01:11;ZVLYFR8PKWL4Y;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Rice Chicken Katsu Mentai;Curry;1;30000;30000;0;30000;0;1500;0;0;0;0;31500;Tunai;0;31500;;;;;;ZVLYFR8PKWL4Y;;;;
12-04-2025 17:55:14;M8GQHGQY8M4Y9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;yadi;C2067;;Chicken Katsudon;KATSU;1;35000;35000;0;45000;0;2250;0;0;0;0;47250;Tunai;0;47250;;;;;;M8GQHGQY8M4Y9;;;;
12-04-2025 17:55:14;M8GQHGQY8M4Y9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;yadi;C2067;;Mineral Water;Non Coffee;1;10000;10000;0;;;;;;;;;;;;;;;;;M8GQHGQY8M4Y9;;;;
12-04-2025 17:54:11;BMV8HG6KV94VZ;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C0533;;Mineral Water;Non Coffee;2;10000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;BMV8HG6KV94VZ;;;;
12-04-2025 17:53:27;JGDR3GKLQVDZK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Koyak coffee;Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;JGDR3GKLQVDZK;;;;
12-04-2025 17:48:58;NL9GHRLMK794W;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Coffee Latte - Ice;Coffee;1;20000;20000;0;38000;0;1900;0;0;0;0;39900;Tunai;0;39900;;;;;;NL9GHRLMK794W;;;;
12-04-2025 17:48:58;NL9GHRLMK794W;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Americano;Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;NL9GHRLMK794W;;;;
12-04-2025 17:46:06;BMV8HG6KV994Q;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C0534;;Mineral Water;Non Coffee;1;10000;10000;0;10000;0;500;0;0;0;0;10500;BRI.;0;10500;;;;;;BMV8HG6KV994Q;;;;
12-04-2025 17:45:12;KLQ6HDB9Y66QK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;Tunai;0;21000;;;;;;KLQ6HDB9Y66QK;;;;
12-04-2025 17:43:51;QDLVSLKMBRR77;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Beef Teriyaki;Teriyaki Rice;1;35000;35000;0;53000;0;2650;0;0;0;0;55650;BRI.;0;55650;;;;;;QDLVSLKMBRR77;;;;
12-04-2025 17:43:51;QDLVSLKMBRR77;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Matcha Latte - Ice;Non Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;QDLVSLKMBRR77;;;;
12-04-2025 17:40:36;YBMWF8QKMGG8G;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;30000;0;1500;0;0;0;0;31500;BRI.;0;31500;;;;;;YBMWF8QKMGG8G;;;;
12-04-2025 17:40:36;YBMWF8QKMGG8G;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mineral Water;Non Coffee;1;10000;10000;0;;;;;;;;;;;;;;;;;YBMWF8QKMGG8G;;;;
12-04-2025 17:36:30;NL9GHRLMK76JG;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mushroom Salt and Pepper Personal;Light Meal;1;15000;15000;0;57000;0;2850;0;0;0;0;59850;Tunai;0;59850;;;;;;NL9GHRLMK76JG;;;;
12-04-2025 17:36:30;NL9GHRLMK76JG;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mango Yuogi;Signature drinks;1;20000;20000;0;;;;;;;;;;;;;;;;;NL9GHRLMK76JG;;;;
12-04-2025 17:36:30;NL9GHRLMK76JG;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Caramel Machiato - Hot;Coffee;1;22000;22000;0;;;;;;;;;;;;;;;;;NL9GHRLMK76JG;;;;
12-04-2025 17:23:39;QDLVSLKMBRYZP;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Jelly Spanish Latte;Coffee;1;22000;22000;0;42000;0;2100;0;0;0;0;44100;BRI.;0;44100;;;;;;QDLVSLKMBRYZP;;;;
12-04-2025 17:23:39;QDLVSLKMBRYZP;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Kampung Fried Rice - Tidak Pedas;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;QDLVSLKMBRYZP;;;;
12-04-2025 17:20:39;GD6YSZM7KG8Z6;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Americano;Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;Tunai;0;18900;;;;;;GD6YSZM7KG8Z6;;;;
12-04-2025 17:18:06;JGDR3GKLQV6BR;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C0535;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;22000;0;1100;0;0;0;0;23100;Tunai;0;23100;;;;;;JGDR3GKLQV6BR;;;;
12-04-2025 17:00:59;BMV8HG6KV9PVD;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C0536;;Tofu Salt n Pepper Sharing;Light Meal;1;20000;20000;0;80000;0;4000;0;0;0;0;84000;ShopeeFood;0;84000;;;;;;BMV8HG6KV9PVD;;;;
12-04-2025 17:00:59;BMV8HG6KV9PVD;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C0538;;Kampung Fried Rice - Tidak Pedas;Fried Rice & Noodle;2;20000;40000;0;;;;;;;;;;;;;;;;;BMV8HG6KV9PVD;;;;
12-04-2025 17:00:59;BMV8HG6KV9PVD;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C0539;;Kampung Fried Rice - Pedas;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;BMV8HG6KV9PVD;;;;
12-04-2025 17:00:50;WP9KCM6RNGDND;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C0540;;Lamb Fried Rice - Sedang;Fried Rice & Noodle;1;25000;25000;0;43000;0;2150;0;0;0;0;45150;ShopeeFood;0;45150;;;;;;WP9KCM6RNGDND;;;;
12-04-2025 17:00:50;WP9KCM6RNGDND;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C0541;;Koyak coffee;Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;WP9KCM6RNGDND;;;;
12-04-2025 16:41:25;4QBY2P4MDW4YM;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kampung Fried Rice - Sedang;Fried Rice & Noodle;1;20000;20000;0;40000;0;2000;0;0;0;0;42000;BRI.;0;42000;;;;;;4QBY2P4MDW4YM;;;;
12-04-2025 16:41:25;4QBY2P4MDW4YM;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Tea - Ice;Tea;2;10000;20000;0;;;;;;;;;;;;;;;;;4QBY2P4MDW4YM;;;;
12-04-2025 16:18:46;L6K7CLRB79W9Z;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Beef Katsu Curry;Curry;1;45000;45000;0;45000;0;2250;0;0;0;0;47250;BRI.;0;47250;;;;;;L6K7CLRB79W9Z;;;;
12-04-2025 16:17:53;BMV8HG6KV9YWW;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Beef Teriyaki;Teriyaki Rice;1;35000;35000;0;35000;0;1750;0;0;0;0;36750;BRI.;0;36750;;;;;;BMV8HG6KV9YWW;;;;
12-04-2025 16:15:46;VPGDCZR8BLMRD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Sausage French Fries;Light Meal;1;27500;27500;0;62500;0;3125;0;0;0;0;65625;BRI.;0;65625;;;;;;VPGDCZR8BLMRD;;;;
12-04-2025 16:15:46;VPGDCZR8BLMRD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Ebi Furai Curry;Curry;1;35000;35000;0;;;;;;;;;;;;;;;;;VPGDCZR8BLMRD;;;;
12-04-2025 16:14:10;RQ7Z27Z96MN6Q;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Tofu Salt n Pepper Sharing;Light Meal;1;20000;20000;0;65000;0;3250;0;0;0;0;68250;BRI.;0;68250;;;;;;RQ7Z27Z96MN6Q;;;;
12-04-2025 16:14:10;RQ7Z27Z96MN6Q;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mushroom Salt and Pepper Sharing;Light Meal;1;25000;25000;0;;;;;;;;;;;;;;;;;RQ7Z27Z96MN6Q;;;;
12-04-2025 16:14:10;RQ7Z27Z96MN6Q;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;RQ7Z27Z96MN6Q;;;;
12-04-2025 16:11:45;P7WL2P6QKGKDQ;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;40000;0;2000;0;0;0;0;42000;BRI.;0;42000;;;;;;P7WL2P6QKGKDQ;;;;
12-04-2025 16:11:45;P7WL2P6QKGKDQ;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Kampung Fried Rice - Tidak Pedas;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;P7WL2P6QKGKDQ;;;;
12-04-2025 16:07:47;BMV8HG6KV9VY6;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kampung Fried Rice - Pedas;Fried Rice & Noodle;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;BMV8HG6KV9VY6;;;;
12-04-2025 16:06:31;7B4RFJ7KW8JQP;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mie Manajemen Resiko;MEE TIME;1;18000;18000;0;18000;0;900;0;0;0;0;18900;Tunai;0;18900;;;;;;7B4RFJ7KW8JQP;;;;
12-04-2025 15:54:14;P7WL2P6QKGWKY;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Paket Weekend Nasi Goreng + Ice Tea;MENU PAKET;1;24000;24000;0;24000;0;1200;0;0;0;0;25200;BRI.;0;25200;;;;;;P7WL2P6QKGWKY;;;;
12-04-2025 15:47:42;QDLVSLKMBWPJB;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mie Multi Disiplin;MEE TIME;1;18000;18000;0;28000;0;1400;0;0;0;0;29400;BRI.;0;29400;;;;;;QDLVSLKMBWPJB;;;;
12-04-2025 15:47:42;QDLVSLKMBWPJB;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mineral Water;Non Coffee;1;10000;10000;0;;;;;;;;;;;;;;;;;QDLVSLKMBWPJB;;;;
12-04-2025 15:45:27;YBMWF8QKMWVGQ;Success;OT-292798;Diagram cafe;Take Away;Kasir 1;;;C0542;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;38000;0;1900;0;0;0;0;39900;BRI.;0;39900;;;;;;YBMWF8QKMWVGQ;;;;
12-04-2025 15:45:27;YBMWF8QKMWVGQ;Success;OT-292798;Diagram cafe;Take Away;Kasir 1;;;C0543;;Chocolate - Ice;Non Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;YBMWF8QKMWVGQ;;;;
12-04-2025 15:41:20;GD6YSZM7KQ9LD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Hazelnut Machiato - Ice;Coffee;2;22000;44000;0;191000;0;9550;0;0;0;0;200550;BRI.;0;200550;;;;;;GD6YSZM7KQ9LD;;;;
12-04-2025 15:41:20;GD6YSZM7KQ9LD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kopi susu diagram - Strong;Coffee;3;20000;60000;0;;;;;;;;;;;;;;;;;GD6YSZM7KQ9LD;;;;
12-04-2025 15:41:20;GD6YSZM7KQ9LD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;;;;;;;;;;;;;;;;;GD6YSZM7KQ9LD;;;;
12-04-2025 15:41:20;GD6YSZM7KQ9LD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Rice Chicken Katsu Mentai;Curry;1;30000;30000;0;;;;;;;;;;;;;;;;;GD6YSZM7KQ9LD;;;;
12-04-2025 15:41:20;GD6YSZM7KQ9LD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Beef Black pepper;Teriyaki Rice;1;35000;35000;0;;;;;;;;;;;;;;;;;GD6YSZM7KQ9LD;;;;
12-04-2025 15:38:35;D84KHVJQMR4RR;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C0544;;Koyak coffee;Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;D84KHVJQMR4RR;;;;
12-04-2025 15:38:19;9Y47FRW4QND9L;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C0545;;Koyak coffee;Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;9Y47FRW4QND9L;;;;
12-04-2025 15:29:12;KLQ6HDB9YQ6BK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Diagram Banana split;Dessert;1;20000;20000;0;125000;0;6250;0;0;0;0;131250;BRI.;0;131250;;;;;;KLQ6HDB9YQ6BK;;;;
12-04-2025 15:29:12;KLQ6HDB9YQ6BK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mie Kalkulus;MEE TIME;1;16000;16000;0;;;;;;;;;;;;;;;;;KLQ6HDB9YQ6BK;;;;
12-04-2025 15:29:12;KLQ6HDB9YQ6BK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Chicken Katsu Curry;Curry;1;35000;35000;0;;;;;;;;;;;;;;;;;KLQ6HDB9YQ6BK;;;;
12-04-2025 15:29:12;KLQ6HDB9YQ6BK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Lemon Tea;Tea;3;18000;54000;0;;;;;;;;;;;;;;;;;KLQ6HDB9YQ6BK;;;;
12-04-2025 15:23:38;JGDR3GKLQWWMD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C0546;;Mineral Water;Non Coffee;1;10000;10000;0;10000;0;500;0;0;0;0;10500;Tunai;0;10500;;;;;;JGDR3GKLQWWMD;;;;
12-04-2025 15:23:05;7B4RFJ7KWYYVK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Mushroom Salt and Pepper Sharing;Light Meal;1;25000;25000;0;25000;0;1250;0;0;0;0;26250;BRI.;0;26250;;;;;;7B4RFJ7KWYYVK;;;;
12-04-2025 15:17:32;VPGDCZR8B6PNN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kopi susu diagram - Strong;Coffee;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;Tunai;0;21000;;;;;;VPGDCZR8B6PNN;;;;
12-04-2025 15:14:16;BMV8HG6KVLMV9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Matcha Latte - Ice;Non Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;Tunai;0;18900;;;;;;BMV8HG6KVLMV9;;;;
12-04-2025 15:13:18;M8GQHGQY8ZDW4;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Platter Diagram;Light Meal;1;46000;46000;0;90000;0;4500;0;0;0;0;94500;Tunai;0;94500;;;;;;M8GQHGQY8ZDW4;;;;
12-04-2025 15:13:18;M8GQHGQY8ZDW4;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Apple blossom;Mocktail;1;22000;22000;0;;;;;;;;;;;;;;;;;M8GQHGQY8ZDW4;;;;
12-04-2025 15:13:18;M8GQHGQY8ZDW4;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Cherry home;Mocktail;1;22000;22000;0;;;;;;;;;;;;;;;;;M8GQHGQY8ZDW4;;;;
12-04-2025 15:09:30;JGDR3GKLQW98M;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Moroco Mint;Non Coffee;1;22000;22000;0;67500;0;3375;0;0;0;0;70875;BRI.;0;70875;;;;;;JGDR3GKLQW98M;;;;
12-04-2025 15:09:30;JGDR3GKLQW98M;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Chocolate - Ice;Non Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;JGDR3GKLQW98M;;;;
12-04-2025 15:09:30;JGDR3GKLQW98M;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Sausage French Fries;Light Meal;1;27500;27500;0;;;;;;;;;;;;;;;;;JGDR3GKLQW98M;;;;
12-04-2025 15:07:02;WP9KCM6RN74MN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;60000;0;3000;0;0;0;0;63000;BRI.;0;63000;;;;;;WP9KCM6RN74MN;;;;
12-04-2025 15:07:02;WP9KCM6RN74MN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Mochachino - Ice;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;WP9KCM6RN74MN;;;;
12-04-2025 15:07:02;WP9KCM6RN74MN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Red velvet;Non Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;WP9KCM6RN74MN;;;;
12-04-2025 14:59:57;NL9GHRLMK6DQ9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Fettuccine Carbonara;Spaghetti;2;30000;60000;0;100000;0;5000;0;0;0;0;105000;BRI.;0;105000;;;;;;NL9GHRLMK6DQ9;;;;
12-04-2025 14:59:57;NL9GHRLMK6DQ9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Lychee Yakult Spritz;Non Coffee;2;20000;40000;0;;;;;;;;;;;;;;;;;NL9GHRLMK6DQ9;;;;
12-04-2025 14:54:44;BMV8HG6KVLZ88;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C0547;;Kampung Fried Rice - Tidak Pedas;Fried Rice & Noodle;1;20000;20000;0;100500;0;5025;0;0;0;0;105525;ShopeeFood;0;105525;;;;;;BMV8HG6KVLZ88;;;;
12-04-2025 14:54:44;BMV8HG6KVLZ88;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C0549;;Calamari;Light Meal;1;27500;27500;0;;;;;;;;;;;;;;;;;BMV8HG6KVLZ88;;;;
12-04-2025 14:54:44;BMV8HG6KVLZ88;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C0550;;Chicken Katsu Curry;Curry;1;35000;35000;0;;;;;;;;;;;;;;;;;BMV8HG6KVLZ88;;;;
12-04-2025 14:54:44;BMV8HG6KVLZ88;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C0551;;Matcha Latte - Ice;Non Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;BMV8HG6KVLZ88;;;;
12-04-2025 14:51:17;P7WL2P6QKD7ML;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Mie Statistika Bisnis;MEE TIME;1;20000;20000;0;65000;0;3250;0;0;0;0;68250;BRI.;0;68250;;;;;;P7WL2P6QKD7ML;;;;
12-04-2025 14:51:17;P7WL2P6QKD7ML;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;P7WL2P6QKD7ML;;;;
12-04-2025 14:51:17;P7WL2P6QKD7ML;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Matcha Espresso;Coffee;1;25000;25000;0;;;;;;;;;;;;;;;;;P7WL2P6QKD7ML;;;;
12-04-2025 14:48:40;BMV8HG6KVLPQJ;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Rice Chicken Katsu Mentai;Curry;1;30000;30000;0;40000;0;2000;0;0;0;0;42000;Tunai;0;42000;;;;;;BMV8HG6KVLPQJ;;;;
12-04-2025 14:48:40;BMV8HG6KVLPQJ;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mineral Water;Non Coffee;1;10000;10000;0;;;;;;;;;;;;;;;;;BMV8HG6KVLPQJ;;;;
12-04-2025 14:47:00;6GBJ3WBKP9MW6;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Matcha Latte - Ice;Non Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;Tunai;0;18900;;;;;;6GBJ3WBKP9MW6;;;;
12-04-2025 14:45:41;8846HKJYNR79K;Success;OT-292798;Diagram cafe;Go Food;Kasir 1;;;C0552;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;60000;0;3000;0;0;0;0;63000;GoFood;0;63000;;;;;;8846HKJYNR79K;;;;
12-04-2025 14:45:41;8846HKJYNR79K;Success;OT-292798;Diagram cafe;Go Food;Kasir 1;;;C0553;;Koyak coffee;Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;8846HKJYNR79K;;;;
12-04-2025 14:45:41;8846HKJYNR79K;Success;OT-292798;Diagram cafe;Go Food;Kasir 1;;;C0554;;Maranggo bliss;Fresh fruity;1;22000;22000;0;;;;;;;;;;;;;;;;;8846HKJYNR79K;;;;
12-04-2025 14:41:37;6GBJ3WBKP9NL4;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C0555;;Mineral Water;Non Coffee;1;10000;10000;0;10000;0;500;0;0;0;0;10500;BRI.;0;10500;;;;;;6GBJ3WBKP9NL4;;;;
12-04-2025 14:11:50;WP9KCM6RN7P7D;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt1;C1964;;Magic Coffee;Coffee;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;Tunai;0;21000;;;;;;WP9KCM6RN7P7D;;;;
12-04-2025 14:01:06;VPGDCZR8B6MMD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Sirloin Steak - French Fries - Mushroom - Medium;Steak;1;49000;49000;0;71000;0;3550;0;0;0;0;74550;BRI.;0;74550;;;;;;VPGDCZR8B6MMD;;;;
